level_0,index,text,labels
6242,8085,0 1991 سلام قولا من رب رحيم بس نيجي للجد احنا مش بتوع حزن ومصايب هو اهتماما زياده وحب لل ده اللي عامل صداع لان صعب اوي اوي تبقي حياه ناس اما احنا اخر بندي سعاده واهتمام وضحك وفرفوش,U
6243,8086,54346665 وجالك صداع,U
6244,8087,واحد بقي بيجيله صداع كتير اوي عايز اضرب راسي ف حيط,U
6245,8088,انت صوتك بروحه صداع,U
6246,8089,صداع نصفي متشكل علي هيءه انس,U
6247,8090,يحسدونك علي ايش يابنتي علي ايش علي وزغه اللي متزوجته ولا نخل اللي جالسه تحت ولا عشانك رحتي مالديف ياحديثه نعمه اااه ياربي جاني صداع حسبي الله علي ايام فيفا اللي خلت افك سنابك 8 3,U
6248,8091,نفسي ناس هنا تسيب اللي فرح بحاجه يفرح بيها عادي من غير صداع ولا خناق,U
6249,8092,وهفضل احبك طول عمر يا قفشه والله عمر ما هننسي ريحت من صداع سنين بجد,U
6250,8093,57 تعبت تكف صداع ماسك,U
6251,8095,ده كيييم اڤوره اهلاويه ع زملكاويه جماهير بنت قحبه تجيب صداع,U
6252,8096,قبل حلقه كان عندي صداع مميت وبحد وانا بتفرج نسيت كل حاجه لغايه م رجعلي تاني,U
6253,8097,25 جاني صداع فجاه,U
6254,8098,عمود بينصح اي حد عنده صداع ب مع اسبرسو,U
6255,8099,ترا تواضع ادب طبع انس انس مايحليه غير طبعه ماي زين في بعض احي زين زين روح صدق نبعه,U
6256,8100,صداع مستمر بعد تعافي من كورو,U
6257,8101,9 هذا مربط فرس كون شبعان راس مال سياسه نسبه لنا وجع بطن صداع مشاركه او حتي مجرد اهتمام او عدم بحجه مو شغلي مشكلتي اختياري و تقريبا ما له تاثير باي شكل علي حيات باختصار,U
6258,8102,صداع والله صداع مبطله كوره تجيبوهالي لحد عندي بخناقات ليه,U
6259,8103,احا ع ده صداع مش عاوز يمشي,U
6260,8104,صداع من كتر صريخ اللي بصرخه في دماغي,U
6261,8105,تفكير في مشوار بس بيجيبلي صداع,U
6262,8106,صداع ف عيو اوف,U
6263,8107,جلتي صداع بس مساحه اسطوريه,U
6264,8108,1 طيب انا يجي صداع من جبهه ويمسك حاجب واذا طول استفرغ ايش سبب,U
6265,8109,صداع رهيب تصبح علي خير سلام علي ورحمه الله وبركاته,U
6266,8110,انا جالي صداع جبار فجر دماغي,U
6267,8111,كل ما حد يسال عن اعراض بتحصله زي دوخه او صداع حرف ميجيش في دماغي غير انت اكيد مكلتش صحلا يبقي منمتش كويس و لو واحده ده اكيد حمل معروفه,U
6268,8112,ايه صداع توتر دا كمان,U
6269,8113,صداع ليل ضروري منه,U
6270,8114,صداع راس وغدا دوام يا الهي,U
6271,8115,تحديث تويتر لا لا لا شنو هالخط ليش جذي عريض حده وبطيء يصدع صداع 0 7,U
6272,8116,صداع ٣ اسابيع متواصل وبعد,U
6273,8117,صداع م خاطا بكل,U
6274,8118,2692 82 5 انت قلت وديه هسه صارت اولمبياد صداع رءس بطوله عالميه كاس عالم يعتبر كل منتخب من جميع قار وتقول صدعتو روس,U
6275,8119,0 مافيه تثاوب فيه صداع,U
6276,8120,ف حياتي مشوفتش جول يجيب صداع بجد قد جول قاضيه,U
6277,8121,عمرو اديب قعد يكلم شيكا عن ميسي و كريستيانو و بعد خبط واحده معا علي تليف يوسف اوبا جابتلي صداع,U
6278,8122,صداع من فزعه,U
6279,8123,واحد ينام علي صداع ويصحي علي صداع,U
6280,8124,6 صداع من امساك او ضعف في نظر او من اسن,U
6281,8126,رساءل قديمه تسبب صداع ودوخه و غثي كورو تسمم سوا ميسووه,U
6282,8127,555 بيجيك صداع الله يعينك اهم شيء خذي مسكن و مضاد خذيه بوقته لا تتاخر انا اخذه كل ١٢ س واذا نمت عن وقته يصحي الم,U
6283,8128,30520 اي والله مو طبيعي صداع ذبح,U
6284,8129,لما تعافر عافر في حاجه ليها معني عافر مع شخص يجي منه لكن معافره لمجرد معافره دي صداع مالوش معني ولا ليه لازمه,U
6285,8130,اتم يا صداع مرتاح في دماغي,U
6286,8131,انتو عامل صداع ليه,U
6287,8132,هذا هو انا مجرد شعور يراود بين فتره واخري بين ظلم امس ونور هذا هو انا بتلك اصو خاءفه وهيي ترتدي ثوب حياه في داخلي صداع ارتطام وهيي تحاول امساك اشياء هو تاكيد مجرد شعورا يرتطم اشياء لكثرت في روح هذا انا بصوت خاءف بصوت يعل فوق اكتاف,U
6288,8133,صداع من كتر عياط انما ايه نينجا,U
6289,8134,في دور صداع عند مصر بقاله يوم تلاته ومحدش عارف ايه سبب بس انا مصدع فشخخ ومش عارف افكر,U
6290,8135,ست زهقانه ملانه الي بقال اسبوعبن دي جابتلي صداع و عاوز حد غير يتهندل شفت ايام دي شوفل ست اجتهاد طنط كورس اي حد عنده طاقه بدل مطفيه دي,U
6291,8136,1 حمدلله ماصرت ليدر صداع من قررب شعبه كيف لو ليدر بطبق خطط,U
6292,8137,اتفرجت علي ٥ حلق ورا بعض وعندي صداع بس حابه اقول مش كفايه مط احداث بلا هدف بقا و نخلص,U
6293,8138,ياربي صداع 455,U
6294,8139,اعظم مشكله يواجه طيب تتمثل في بيت قديمه ما ادري من هي له ويقول قله مال هذي سببت لي صداع اشهد انها يابن عمي حدت حدي اتعذر ليا جاني طويل ذراع واتردا وانا ما الله خلق ردي,U
6295,8140,صداع من ملل,U
6296,8142,بعض بنات الي هنه جابولي صداع والله تزوج بدون مهر,U
6297,8143,لو كورو ما ايي صداع جذي,U
6298,8144,صداع ما قبل نوم,U
6299,8145,اما لقاح بيعمل صداع منظر دا امال دور كورو نفسه بيعمل ايه ياساتر يارب,U
6300,8147,4 حلقه تجيب صداع,U
6301,8148,473 خلاص انا برسل ايميل لتوم فورد او شانيل اشوف وش عند علاج صداع وريحته زينه,U
6302,8149,473 عفو انا اخصاءي صداع وخرعه وحنجره,U
6303,8150,هههيهيييييهههههه خخخير ايش في امكمم انت و قرارات ذيي عدلو مدارس قبل لا تتخذ اي قرار دخت من اول يوم بسبب صوت مكيف خيير كل شوي تجي نوب صداع و دوخه من صوته ان شاء الله بدخل جوالي مدرسه اصور مهزله الي صايره مكيف,U
6304,8151,555 صداع راس,U
6305,8152,الي متي يا جيوب انفيه نوم م نقدر ننام براحه وجع حلق بسبب قله تنفس صداع وجع اذان وربي حاله,U
6306,8153,حذيفه انت كويس م كويس ولا عمري حسيت اني كويس متعب محطم وجواي حرب وخراب كتييير عقلي مشوش من كتره تفكير بجي صداع تايه في متاه عقلي وم عارف انا زاااتي عايز شنو والله م عارف سارح وين انت انا سالتك انت كويس كويس حمد لله 1,U
6307,8155,ياريت منضيعش وقت خناق بعد ما حلقه تخلص وفوتو وعدو يا جماعه عادي واتم هو ذكي ويتجنب كلام اللي بيعمل مشاكل عمو كفايه صداع,U
6308,8156,صداع من كتر ضمنه,U
6309,8157,اطلع فاصل و ارجع علي شيكا كفايه صداع بقي,U
6310,8158,جاني صداع من كثر ماضيعو الله يعين بس,U
6311,8159,يالله يوم ماسك صداع من توتر,U
6312,8160,صداع جديد ل كلوب ليفربول يتلقي خبرا سيءا بشان مينامينو 6 16,U
6313,8161,صداع فضيع الله يستر لايك كرو,U
6314,8162,اختلف مع معارضي تطعيم لكن اجزم وبكل ثقه انهم سيعمل صداع لوزاره تربيه هذا صداع لن يتحمله مسءولي تربيه في مكاتب وثيره سيدفع ثمن بصحته ونفسيته هم مدراء ومدير مدارس كان الله في عون ولي امر يقط ولده غير مطعم مدرسه ويروح دوامه شنو راح تصرف مدير,U
6315,8164,4 صداع فككه,U
6316,8165,يشبه صداع راس لكنه في قلبي,U
6317,8166,صداع ونوم خراااا ونفسيه بريال,U
6318,8167,صداع من قله دلع,U
6319,8168,اتن بيجيبو صداع,U
6320,8169,مصدعه صداع مو عاادي,U
6321,8170,صداع و غثي اجتمعو,U
6322,8171,صداع من كثر غباء ماعاد اتحمل استاذن 6 7 9 0,U
6323,8172,صداع من جدعنه و شهامه انت فعلا ابن ماسر و بتنام عصر,U
6324,8173,انتبه تتفلسف و انتبه م تسون تست قبل و تتاكد ان م عند حساسيه اهم نقطه محلول يدخل بشكل بطيء جسم دكتور قال فيه حال توصل الي كتمه و خفق و ممكن صداع قوي و استفراغ والله قال اشياء كثيره اقرا عنها حمدلله انا افضل بكثير و حمدلله عدت ع خير,U
6325,8175,انا بس عايز استعير انتبه لحاجه معينه انا عندي صداع,U
6326,8176,ده فيها صداع سنت دي,U
6327,8178,صداع صدق يع,U
6328,8179,شكر لله دا فعلا حصل يوم بعد يوم كنت كويسه فجاه رجع تاني مفيش صداع صحيح بس ف حراره ولو بسيطه وتكسير بسيط بردو وحال مش عارف نحدد هل دي اعراض عادي ولا دي كورو ادعيلي,U
6329,8180,1 صداع نوم مقطع ارهاق كودرد,U
6330,8181,اكسفورد لعب في حسبتي صداع وغثي وتعب فايزر ماسوي كذا,U
6331,8182,881 عند صداع في اخر صوره ادي بنادول,U
6332,8183,اجنبي بعد صداع تحكي لك قصه كفاح وانتي تبغ بس راي في مسكره ولا شامبو اخر ثاني مقطع تقولك حلو اشتريه,U
6333,8184,تغريد سابقه هي ملخص رساله دكتوراه عملت في مركز سكر ضغط بجده تابع لوزاره صحه ايام حلوه في مركز كاريزما29 كاريزما28 هلال نصر اتحاد اهلي ربو عقم صداع ارق تصلب لويحي ذءبه حمراء كرونز حساسيه اكزي كورو صدفيه,U
6334,8185,صداع صداع من منظر والله مااقرف لحالي,U
6335,8186,بجد انتظار في بيوتي سنتر ده اسوء حاجه بتجيب صداع,U
6336,8187,صداع فضيع يارب رحمتك,U
6337,8188,هذا خجل ولا صداع,U
6338,8189,بعض اشخاص ادويه لقلوب اا بعض كلم تعليق لا تمر علي قلوب عابره بل تاتيناا ك حبه مسكن في لحظه صداع شديد تزيل الم وترسم بسمه علي وجوه فشكرا لكل من ينثر ازهارا وعبيرا ويعلق تعليقا جميلا راق في وسط انكسار هذه حياه,U
6339,8190,صداع وجع بطن في كل وقت وكل مكان,U
6340,8191,صداع اللي يجي من عيون هو اسوء صداع صدقو,U
6341,8192,صفح مزيفه صداع يءرق نجوم مصر ومشاهير صحيفه عرب 2 6,U
